commentId,creationTime,nickname,referenceName,userLevelId,isPlus,score,content
23497832112,2025-05-18 20:04:38,中***啊,"[{""颜色"": ""月影黑 ""}]",,否,1,送媳妇的，小米这款耳机颜值还是很在线的，媳妇很喜欢，刚好配上她的小米手机。再加上京东618活动，整体感觉还是不错的，非常愉快
23352884930,2025-05-10 14:42:26,j***y,"[{""颜色"": ""月影黑 ""}]",,否,1,小米的这款蓝牙耳机音质不错，价格不贵，性价比高，佩戴也非常舒适，耳机很轻，降噪也不错，续航大概可以七八个小时，开盖即连接
23589599531,2025-05-24 15:38:01,j***u,"[{""颜色"": ""雪山白 ""}]",,否,1,做工质感：买给弟弟的 收到货质感很不错 性价比很高 音质音效：音质也不错 适配小米手机 舒适度：舒适度也不错
24085601342,2025-07-27 21:49:08,a***e,"[{""颜色"": ""雪山白 ""}]",,否,1,这款耳机挺好用的，听音乐和打电话的效果都非常的棒，戴着耳朵也很舒服。小米的耳机果然挺不错的，已经买过两次小米的耳机了。很好！
23628786297,2025-05-28 13:57:00,新***锅,"[{""颜色"": ""钛光金 ""}]",,否,1,耳机收到了，迫不及待地戴上试听了。音质真的太棒了，各种音乐都能完美呈现。外观设计简约时尚，非常喜欢。
24150291393,2025-08-05 10:35:27,r***i,"[{""颜色"": ""雪山白 ""}]",,否,1,这款耳机可以给苹果手机录音，特意买来工作中用，结果发现真香，比苹果的耳机还好用，天天带着它出门儿了，从此冷落了一千多的苹果，太神奇了
23623029811,2025-05-27 20:49:03,5***0,"[{""颜色"": ""钛光金 ""}]",,否,1,音质音效：大动圈可以感受到动力推进耳朵的感觉 做工质感：细节符合这个价位， 舒适度：半入耳的设计是我购买的原因，不会痛 续航能力：刚买还没充电，好像蛮久的使用
23957852960,2025-07-10 13:11:05,茉***7,"[{""颜色"": ""雪山白 ""}]",,否,1,这款耳机太惊喜了！音质清晰，低音浑厚不闷，戴着轻巧舒服，久戴也不疼。续航超给力，充一次用一周，连接稳定没断过，性价比绝了，通勤党必备～
23909708472,2025-07-03 10:48:45,j***5,"[{""颜色"": ""月影黑 ""}]",,否,1,降噪效果也很出色，戴上它，瞬间就能与外界的喧嚣隔绝。蓝牙连接非常稳定，从没有出现过断连的情况，开盖即连，方便快捷。续航能力也很强，充满一次电，日常使用好几天都没问题
23669609248,2025-06-02 09:28:11,b***5,"[{""颜色"": ""雪山白 ""}]",,否,1,之前用过小米耳机，体验就很不错。这次看到Buds 5国补，果断入手，事实证明，复购的选择没错，很喜欢。
23670877061,2025-06-02 12:02:45,庸***翟,"[{""颜色"": ""钛光金 ""}]",,否,1,非常漂亮的耳机。镜面充电盒很有质感。降噪也不错，在小米之家试听过，很喜欢。趁着京东618拿下他，配合小米手机很好用，有开盒动画，支持骁龙畅听，金标认证，非常棒
24216605488,2025-08-13 23:17:36,雨岑寂,"[{""颜色"": ""月影黑 ""}]",,否,1,这个小米蓝牙耳机Buds5 使用起来音质很棒，半入耳式佩戴很舒服，主动降噪功能很强大，特别是跑步时候听歌音质很棒，电量可以使用很久，充电也是很方便，值得推荐购买使用。
23737254361,2025-06-10 13:13:19,w***q,"[{""颜色"": ""月影黑 ""}]",,否,1,buds5耳机还不错，质感挺好，618活动价格还行，虽然没有国补，但是价格也便宜了不少，作为半入耳式耳机来说挺不错的。。
23691998310,2025-06-04 21:17:44,j***5,"[{""颜色"": ""冰霜蓝 ""}]",,否,1,新耳机音效很棒，半入耳式比我上一款漫步者要戴得舒服，东西好小。佩戴感受轻，睡觉戴着不压耳。加盒子都非常的小巧，要是能设计多个挂绳就更好了。
23763269577,2025-06-13 20:10:03,j***5,"[{""颜色"": ""雪山白 ""}]",,否,1,小米Buds5耳机等了好久等到国补活动立马下单了，音质很好，佩戴感受很舒服不硌耳朵，苹果手机用起来也很丝滑，外观很有质感重量也轻，降噪效果好。
23674806157,2025-06-02 20:30:53,小***8,"[{""颜色"": ""钛光金 ""}]",,否,1,看上这款耳机好久了，趁着618优惠果断入手。颜值非常高，是我喜欢的半入耳式并且还有降噪。用的小米手机，因为是一个生态，体验上会更加顺畅
23691508699,2025-06-04 20:07:44,一***用,"[{""颜色"": ""钛光金 ""}]",,否,1,很漂亮的耳机，续航能力比较强，大概在六个小时左右，开了降噪后用电比较厉害。还有空间音频，有一个录音功能很方便。
23611475817,2025-05-26 18:54:18,j***y,"[{""颜色"": ""冰霜蓝 ""}]",,否,1,这款产品做工非常精细，音质表现也很不错，佩戴起来特别舒适，续航能力让人很满意，颜值更是超高，值得推荐。小米的这款性价比真的超高
24438511065,2025-09-10 11:00:56,j***d,"[{""颜色"": ""钛光金 ""}]",,否,1,送老公的节日礼物！！！他说非常好用，带上好像也没那么不舒服，降噪效果好，外观也非常精致！！！也没有很震耳膜真的挺好用的！！！
23808282141,2025-06-19 00:33:52,不***房,"[{""颜色"": ""雪山白 ""}]",,否,1,半入耳式党的福音，在这个入耳式占据多数用户的时代，还能给予不喜欢入耳式党多一种选择，令喜欢半入耳式党也能感受到主动降噪耳机带来的幸福感，让喜欢半入耳式党也能拥有较为高端的耳机，赞一个！
23665556401,2025-06-01 17:15:46,芙***蕾,"[{""颜色"": ""月影黑 ""}]",,否,1,还不错，音质也还挺好的，比较喜欢黑色感觉使连接手机也很快。这个耳机听音乐适配度比较高，其他的功能我还有待研究，总体来说还不错，信任小米这个品牌!
23807812478,2025-06-18 23:02:44,浪***日,"[{""颜色"": ""月影黑 ""}]",,否,1,小米Buds 5性价比高，699元音质媲美千元档。内外双磁单元搭配哈曼调音，听歌体验好。降噪适合日常，续航久，还支持苹果手机通话录音。
23658623897,2025-05-31 18:34:34,陈***退,"[{""颜色"": ""雪山白 ""}]",,否,1,收到耳机之后就非常激动的想拆开，收到之前就准备了耳机套，换上之后也是非常好看，颜值超高，试了一下音质可以，非常愉快的一次购物
23701088802,2025-06-06 00:30:42,一***5,"[{""颜色"": ""雪山白 ""}]",,否,1,这款耳机音质非常优秀，降噪效果也很棒！😎 无论是听音乐还是打电话都很方便，电池续航能力也不错，强烈推荐！👍
23802760344,2025-06-18 12:30:30,9***p,"[{""颜色"": ""雪山白 ""}]",,否,1,非常好用，耳机做工看着很棒，带着也不累耳朵也不容易掉，降噪效果在半入耳耳机中午也算很可以的
23681882181,2025-06-03 18:07:26,A***s,"[{""颜色"": ""钛光金 ""}]",,否,1,做工质感一流音质音效很棒带在耳朵上很舒服！链接顺畅！待机续航能力很好钛金色非常漂亮！
24020281065,2025-07-18 17:53:32,S***6,"[{""颜色"": ""月影黑 ""}]",,否,1,小巧可爱，很有质感，音质音效很不错，在这个价位中，做的非常不错了。给家里人也买了。
23628405470,2025-05-28 13:14:50,2***b,"[{""颜色"": ""雪山白 ""}]",,否,1,太喜欢这款时尚感超强的耳机，戴上去非常舒适，音质效果好，有效减少噪音。听视频的好帮手
23782019728,2025-06-16 11:34:04,M***n,"[{""颜色"": ""雪山白 ""}]",,否,1,真的很不错，音质什么都很让我满意，降噪也不错哦，外观我挺喜欢这个白色的，都挺好的
23776377801,2025-06-15 17:14:08,失***-,"[{""颜色"": ""冰霜蓝 ""}]",,否,1,舒适度：五分 音质音效：挺好的，高低音都很棒 续航能力：才到手，充了一次电，用用再评价
23733518839,2025-06-09 23:14:06,j***8,"[{""颜色"": ""雪山白 ""}]",,否,1,耳机做工不错，很有质感，半入耳式佩戴舒服，耳机很轻，音质还过得去，软件层面非常混乱
23671172003,2025-06-02 12:36:06,任***勇,"[{""颜色"": ""雪山白 ""}]",,否,1,小米耳机非常好，外观颜值大气，音质音色清晰，妥妥的大牌耳机，做工精致，佩戴舒适，
23802643081,2025-06-18 12:16:45,j***2,"[{""颜色"": ""钛光金 ""}]",,否,1,舒适度：半入耳式yyds，比之前的红米buds5pro好了几百个档次 做工质感：金银色也是非常好看的
23622841724,2025-05-27 20:26:06,C***g,"[{""颜色"": ""冰霜蓝 ""}]",,否,1,给女朋友买的，线下实体店没有蓝色可以看，但是实际到手非常好看，上面是磨砂的材质，整体非常有质感
23605824770,2025-05-26 09:43:01,2***5,"[{""颜色"": ""雪山白 ""}]",,否,1,宝贝收到了，很惊喜，质量非常好，很满意的一次购物。耳机音色很好，白色的很适合我。
23719178123,2025-06-08 09:31:45,j***x,"[{""颜色"": ""钛光金 ""}]",,否,1,外观颜值很高，音质不错，长时间戴也不涨耳朵，与手机连接很方便。
23804522338,2025-06-18 16:13:17,j***Y,"[{""颜色"": ""雪山白 ""}]",,否,1,小米脑残粉家属报道🧐 给家属买的生日礼物，他超级喜欢，爱不释手。试戴了一下，音质确实不错哦。
23921548985,2025-07-04 22:12:24,l***在,"[{""颜色"": ""雪山白 ""}]",,否,1,1. 外观设计与佩戴舒适度：Buds 5 通常延续了小米耳机家族化的设计语言，采用了圆形充电盒，整体看起来比较小巧、精致。耳机单元本身也比较轻便，采用了硅胶耳塞，对于大部分用户来说，长时间佩戴的舒适度表现不错，不容易引起耳朵疲劳。 2. 音质表现：对于这个价位段的耳机来说，Buds 5 的音质表现是可圈可点的。它通常能提供比较均衡的听感，中低频表现相对突出，人声和鼓点比较有力量感，适合听流行、摇滚等大众音乐。虽然可能达不到高端耳机的解析度和细腻感，但日常使用足够满足。 3. 主动降噪（ANC）：Buds 5 配备了主动降噪功能，在实际体验中，它的降噪效果在同价位产品中属于中等偏上的水平。对于隔绝地铁、公交、办公室等环境中的低频噪音（如发动机声、键盘敲击声）效果比较明显，能够营造一个
23665912983,2025-06-01 18:08:47,风***新,"[{""颜色"": ""雪山白 ""}]",,否,1,这个耳机是给朋友买的，他说这个其实还没挺看，我觉得挺贵的，我也没舍得买，他说挺不错的
23660854351,2025-06-01 00:37:10,艳***7,"[{""颜色"": ""雪山白 ""}]",,否,1,耳机是朋友介绍给我的，我感觉还可以吧，用起来也很方便，整体来说还可以，就是有点小贵
23644965201,2025-05-30 07:47:38,吾***侬,"[{""颜色"": ""雪山白 ""}]",,否,1,总体来说，确实很不错，客服的服务态度也很棒，说话几乎马上就会回消息，物超所值，真心推荐。 续航能力：真的好喜欢，客服态度也挺好的，值！以后有需要还会来买
21264211694,2024-08-24 11:06:00,q***w,"[{""颜色"": ""钛光金 ""}]",,否,1,做工质感：钛金属颜色的质感很好看，太喜欢了 音质音效：音质音效非常棒 舒适度：很轻的一个耳机，感觉不出来重量 续航能力：续航还行，够我用了 其他特色：京东的服务特别好
21102670075,2024-07-25 12:16:36,j***x,"[{""颜色"": ""雪山白 ""}]",,否,1,做工质感：磨砂高级 音质音效：哈曼金耳朵保证 舒适度：佩戴轻巧舒适 续航能力：6.5小时最高单次 其他特色：降噪，低音。 非常好的一次购物体验，送礼之上上选
21108209754,2024-07-26 22:14:01,慈***平,"[{""颜色"": ""雪山白 ""}]",,否,1,做工质感：这个我不太满意，不算很精致，用料没有水果的扎实 音质音效：这个我很满意，我就喜欢动次打次，这耳机颠覆了我对半入耳低音表现的认知，中高音也不错 舒适度：大差不差，都差不多 续航能力：充电速度很快，续航也不错
21170503256,2024-08-11 16:55:07,雨***篷,"[{""颜色"": ""雪山白 ""}]",,否,1,耳机收到了，这个音质太棒了，和上一代有了明显的提升，半入耳式的降噪耳机，佩戴舒适，戴起来不闷，很舒适，在噪杂的环境中打电话也非常清晰，续航时间也挺长的，收听5.6个小时没问题。推荐入手，使用可以方便手机录音，这个功能很值得推荐。
21453583581,2024-09-27 19:27:10,a***g,"[{""颜色"": ""雪山白 ""}]",,否,1,因为买了小米手机和平板，就想配一个小米的耳机，等了好久，终于有货了，质感很好，音质也不错，降噪也很好，本来以为半入耳式的耳机会容易掉，实际上使用还是很牢固的，续航能力也可以，拿到就迫不及待配了了个耳机保护套。
21712843403,2024-11-06 20:21:41,j***i,"[{""颜色"": ""钛光金 ""}]",,否,1,有国补价格合理很多，推荐买之前看看酷安 音质音效：正常耳机水平，盲听和freebuds差不多。降噪对重复杂音比较有效，但对周围人声基本聊胜于无。 舒适度：我戴不了入耳式，这种半入耳成了刚需，非常舒服 做工质感：做工精致，质感不错
21308954647,2024-09-02 05:51:52,步***7,"[{""颜色"": ""冰霜蓝 ""}]",,否,1,做工质感：很小米，蓝色有表面带磨砂，摸起来很舒服。外观看起来低调奢华有内涵。 音质音效：试了下空间音效，觉得还是挺惊艳的 舒适度：佩戴感觉不错，在手势感觉使用不太习惯，指令不是很清晰 续航能力：够用 降噪效果想看看扛风噪怎么样，日常生活开启可以。
21716956730,2024-11-07 14:20:08,z***x,"[{""颜色"": ""月影黑 ""}]",,否,1,外观：非常小巧，手感圆润，开盖子的的力度也刚刚好。黑色是一种亮黑，凸显质感高级。 音质：耳机的音质也还好，正常听音频打电话都没有问题。 佩戴；感觉很轻盈，剧烈运动要小心。 适配：小米手机非常推荐，适配完美，基本无延迟。
21718798699,2024-11-07 19:08:09,z***7,"[{""颜色"": ""雪山白 ""}]",,否,1,包装很好，质量非常棒，宝贝完全符合卖家的描述，可以放心购买，和原来的小米耳机对比过了，音质其实变化不大，但外观做工真的有很大的进步了，外壳的手感也特别好，值了。
21132803994,2024-08-02 11:43:15,橙***王,"[{""颜色"": ""月影黑 ""}]",,否,1,不错，佩戴舒适，久戴耳朵也不痛，音质比我之前的Redmi buds 4 pro要好很多，低音很带感，降噪效果也不错，外观也好看，物流速度也块，今天下单，第二天就到了。
22793915263,2025-04-02 10:24:19,4***泽,"[{""颜色"": ""雪山白 ""}]",,否,1,做工质感：产品摸起来非常舒服，戴在耳朵上非常舒服，耳机做的很轻。 音质音效：音质听起来非常还原，调教的特别好 舒适度：用起来比之前用的其他牌子好用很多，连接速度，续航能力都很 nice
21814982703,2024-11-20 09:12:38,杨***京,"[{""颜色"": ""钛光金 ""}]",,否,1,从苹果耳机转过来的， 做工质感：漂亮，颜色好看，这个更接近银色 音质音效：好， 舒适度：真的是无感佩戴 本来很纠结，因为自己有了airpods pro2，但昨天去超市的时候用了降噪，效果很惊艳。有机会再去地铁试试。
21115260461,2024-07-28 22:08:06,j***g,"[{""颜色"": ""雪山白 ""}]",,否,1,做工质感：非常好，外观很光滑，拿在手上很舒服 音质音效：音效很好，降噪功能也十分强大 舒适度：与耳朵的轮廓很适配，整体戴上很舒服 续航能力：充电舱很持久 整体十分推荐
21382838516,2024-09-19 12:18:37,j***k,"[{""颜色"": ""月影黑 ""}]",,否,1,被颜值种草，果断下单。用了一段时间，反应挺灵敏的，开盖就能自动识别。续航时间挺长，充电很快。音质的话对比过千元耳机，调音对比起来更符合我的喜好，性价比可以，日常听听音乐很够用了。降噪很少开，比千元机差点意思
21110012978,2024-07-27 12:49:04,敲***星,"[{""颜色"": ""雪山白 ""}]",,否,1,做工质感：白色的质感很好，本人一直喜欢白色系 音质音效：音质嘎嘎好，吊打AirPods，本人双持的，不愧是哈曼卡顿调音 舒适度：很轻，戴着都没有什么感觉，时间久了都不记得自己带了耳机 续航能力：可以听很久歌，应该很猛 其他特色：一点小缺憾就是白色太容易有划痕了
21317423519,2024-09-03 23:14:30,小***格,"[{""颜色"": ""雪山白 ""}]",,否,1,发售第一时间就入手了，总体比较满意。音质挺好的，降噪效果也挺好，开启降噪后桌上台式电脑的嗡嗡声就听不到了，外观时尚，续航也很不错，挺满意的。
21130131599,2024-08-01 18:13:27,轩***得,"[{""颜色"": ""钛光金 ""}]",,否,1,之前用的同系列buds4，现在换的小米buds5，最直接的体验就是佩戴舒适度更好了，耳机有点磨砂的感觉，不会滑掉，音质方面很润，低音浑厚，高音有细节，配色很漂亮，续航也提升了，空间音频和头部追踪很赞。
22058929539,2025-01-03 17:02:41,C***i,"[{""颜色"": ""钛光金 ""}]",,否,1,音质好，声音厚实有力，低音丰满，高音嘹亮不刺耳，声音圆润纯真，失真极小，佩戴舒适 外观时尚好看，金属质感，开盒即联，还有录音功能 续航能力很强，综合续航一天多，外出游玩整天不用充电
23071338171,2025-04-23 11:22:44,陈***橙,"[{""颜色"": ""雪山白 ""}]",,否,1,做工质感：宝贝收到啦，实物真的好看，价格非常实惠，强烈推荐这款，超级喜欢 音质音效：音效很好，体验感很棒， 舒适度：待久了耳朵也不会不舒服，适合， 续航能力：续航能力不吃
21672116324,2024-10-30 20:58:12,i***8,"[{""颜色"": ""雪山白 ""}]",,否,1,上一款耳机就是小米buds 4，用了挺久，质量都挺好的，最近双11优惠就准备入手xiaomi buds 5，拿到手后仔细了听了听歌，音质很好，外观比四代更漂亮了，续航也很不错，主动降噪功能很赞。
21108569004,2024-07-27 02:29:05,张***羊,"[{""颜色"": ""月影黑 ""}]",,否,1,"音质清晰,外观美观大气.摸着也很舒服佩戴感受 不涨耳 不漏音 很舒适 可以享受专属音效,哈曼的调音很不错.降噪效果在同级别耳机中非常好的了.续航能力 能长时间续航."
21730387587,2024-11-08 22:37:08,H***s,"[{""颜色"": ""钛光金 ""}]",,否,1,做工质感：做工精细 超级好看 音质音效：音质真的是绝了。 舒适度：戴上之后，觉得特别的舒适 续航能力：续航也特别的强。 其他特色：头部跟踪功能觉得立体环绕特别好。
21707184089,2024-11-05 19:53:21,-***_,"[{""颜色"": ""钛光金 ""}]",,否,1,做工质感：耳机盒质感很好，耳机很轻跟耳朵很贴合 音质音效：音质没得说🤙，跟之前旧的小米耳机对比音质提升很多 舒适度：耳机很轻，而且不容易掉 续航能力：据说六个小时，还没试过 其他特色：从学生时代买了小米好多产品，刚换了小米十五，耳机也顺便换新了
21170533570,2024-08-11 17:01:57,6***3,"[{""颜色"": ""雪山白 ""}]",,否,1,做工质感：做工漂亮，颜值高 音质音效：好，立体声效果强 舒适度：佩戴舒适，一次带二三个小时都没有问题。 续航能力：一般，单次有五个小时。 其他特色：其他特色：值得推荐购买。
21699600200,2024-11-04 15:54:57,j***a,"[{""颜色"": ""雪山白 ""}]",,否,1,耳机质感很好，音质没的说，舒适度也很好戴久了也不会难受，物流也很快性价比很高，很实惠，使用起来感觉很好，非常完美.^◡^.
21108862911,2024-07-27 08:51:27,j***j,"[{""颜色"": ""月影黑 ""}]",,否,1,做工质感：做工质感都很好，非常的亮 音质音效：音质相对来说这个价位的半入耳耳机非常不错的了 舒适度：舒服，一到手就戴着睡了一觉，非常的轻，耳朵戴久了一点都不痛。 续航能力：不开抗噪，就光听歌，听了六七个小时还有电。
21379563746,2024-09-18 15:53:33,u***9,"[{""颜色"": ""月影黑 ""}]",,否,1,超级漂亮，颜值真的是超爱！音质那是相当的好，入耳没有卡耳朵的现象，躺着也没有卡耳朵的现象！待机时间可以，看了两集电视剧还有一半的电量！
21084441312,2024-07-20 14:47:16,l***n,"[{""颜色"": ""雪山白 ""}]",,否,1,做工质感：手感很轻，质感比上一代有提升 音质音效：音质音效比上一代好一些 舒适度：佩戴起来明显更轻 续航能力：还没长时间使用，后面回来追评 其他特色：因该是小米这两年耳机做的比较好的两代了，上一代很满意用的很频繁所以电池续航不太行了，所以一直在等新一代出来，现在看来等待是值得的
21395375061,2024-09-21 08:54:58,c***0,"[{""颜色"": ""雪山白 ""}]",,否,1,做工质感：外形小巧，手感很好。 音质音效：音质干净，音色清晰，低音效果很好，整体环绕 舒适度：入耳舒服 续航能力：续航时间持久 其他特色：耳机从做工到使用，非常得棒
21361729327,2024-09-14 08:51:26,_***n,"[{""颜色"": ""冰霜蓝 ""}]",,否,1,做工质感：蓝色磨砂质感，手感一流 音质音效：音质调教得非常舒服 舒适度：半入耳式，佩戴体验非常满意
21608386015,2024-10-22 15:45:17,肚***滚,"[{""颜色"": ""钛光金 ""}]",,否,1,音质不错，降噪模式也是很不错的，入耳比较舒适，戴久了也不会觉得不舒服，设计科技感满满，太好看了，拿到手上很有质感，磨砂的手感，小米真的很不错！！续航能力也不错的
21090009252,2024-07-22 01:12:49,你***流,"[{""颜色"": ""雪山白 ""}]",,否,1,比想象中的好，戴起来很舒适，同时降噪能力也是出乎意料的好，期待后续的使用 功能丰富，有各种个性化定制，还能像AirPods Pro2一样个性化听感定制，非常不错，起码这个功能做出来了，做的也好，越来越强了小米
21089568764,2024-07-21 21:37:48,阿***呦,"[{""颜色"": ""雪山白 ""}]",,否,1,耳机非常不错，做工精细，款式很好看，非常不错。音质不错，比上代听着有所提升，稳定性好了很多，非常不错的升级。京东物流，还是很快，推荐大家购买。
21945258234,2024-12-14 23:26:07,江***衣,"[{""颜色"": ""雪山白 ""}]",,否,1,做工质感：做工不错 音质音效：音质上层 舒适度：不错 续航能力：很好 用过宝华韦健 华为 悦虎 各种好的差的品牌，小米这个音质还是不错的，和华为freebuds pro一个水平。价格方面还便宜很多，特别适合不需要降噪 又有音质要求的朋友。 主要任何耳机降噪开了 我都觉得头晕
21127738991,2024-08-01 09:01:37,战***士,"[{""颜色"": ""钛光金 ""}]",,否,1,给女神买的，非常喜欢，很开心，到了之后试听了一下，音质好，用了一下录音功能，不管是通话录音或者是单独录音都很好用，女神被惊艳到了，哈哈
21296425203,2024-08-30 10:25:05,j***3,"[{""颜色"": ""钛光金 ""}]",,否,1,续航能力：很好，能用很多天外观材质：摸着很舒 服佩戴感受：几乎没有感觉看了很久蓝牙耳机，我 最后决定买小米buds5，买来了体验了几天。音质没 的说，哈曼卡顿调教的，佩戴舒适度很好，续航也可 以，连接手机也很顺畅和方便。推荐购买！
21103146874,2024-07-25 14:46:50,s***x,"[{""颜色"": ""钛光金 ""}]",,否,1,做工质感：非常好，摸起来手感很舒服的唯一不太好就是亮面容易粘指纹 音质音效：音质。听起来很好，高音很洪亮，低音很深沉。 舒适度：在佩戴方面很舒适，没有全入耳式那种压迫感。
21695307265,2024-11-03 22:30:21,熊***子,"[{""颜色"": ""雪山白 ""}]",,否,1,不错，买了新手机就换一个新耳机，两者搭配起来音质特别好，声音听起来特别的有代入感，降噪效果也特别棒，公司嘈杂点声音基本上被过滤了，听久了头也不晕，充满电连带着盒子可用一天，很好
21310458943,2024-09-02 13:31:13,P***n,"[{""颜色"": ""钛光金 ""}]",,否,1,音质很棒，耳机入耳也很舒服，暂时没觉得耳朵疼！关键是 来电话可以直接蓝牙接听，和airpods一样，不用手动选择使用蓝牙。开盖自动连接，而且入耳小小一声很有质感！录音功能还有点击耳机切换那些功能还没搞明白，继续研究
21575477057,2024-10-17 16:58:01,Y***g,"[{""颜色"": ""钛光金 ""}]",,否,1,资深米粉了，Buds5音效非常出色，低音浑厚，佩戴起来也非常舒适，颜值很高！！！再提一句，主动降噪功能效果很赞！质感虽然很好，光面也确实容易留指纹（买了两个，蓝色那款更好看）
21363448613,2024-09-14 15:41:36,H***菜,"[{""颜色"": ""雪山白 ""}]",,否,1,用了一段时间才来评价，挺好用的，简约大气，音质很好，和我的小米手机很般配！ 续航能力：很不错 音质音效：棒棒 舒适度：不错 做工质感：很丝滑，颜值高
21651855352,2024-10-28 09:30:38,_***了,"[{""颜色"": ""钛光金 ""}]",,否,1,做工质感：耳机做工很精致，金色很有质感，外观完美没有瑕疵。 音质音效：音质能达到旗舰水平，符合这个价位。 续航能力：搭配充电仓使用，续航没有焦虑，够用了。 舒适度：耳机很轻，没有不适感。
21656655355,2024-10-28 20:37:38,布***娟,"[{""颜色"": ""雪山白 ""}]",,否,1,做工质感：白色很经典简洁，耳机做工还可以没发现问题，整体很轻，感应也很灵敏。 音质音效：音质整体对得起这个价格，性价比不错，很清晰，细节也都可以。 续航能力：充一次电能用很久吧，基本上用个几天没有问题。
21770339472,2024-11-13 00:28:01,这***h,"[{""颜色"": ""雪山白 ""}]",,否,1,做工质感：质感很不错，小巧轻便 音质音效：音质真的很棒，降噪很到位 舒适度：戴久了也不累，非常舒服 续航能力：一直听歌续航在2h左右，不知道是不是功能开的比较多比较费电 其他特色：小米生态真的好好用，尤其是更新后的系统，交互做的真的好很多，体验很好
21434528157,2024-09-25 22:19:11,北***儿,"[{""颜色"": ""冰霜蓝 ""}]",,否,1,做工精细，耳机很轻 性价比极高 还很耐摔 小米手机才能发挥耳机全部实力 控制有点延迟 音效一级棒 续航能力也不错 耳机控制音量 录音功能也不错 就是人到中年油腻了 耳机容易掉 泪目 颜色看个人喜好
22067017433,2025-01-04 14:02:32,方***舟,"[{""颜色"": ""雪山白 ""}]",,否,1,做工质感：非常好，手感很棒 音质音效：很不错，很喜欢，比我旧的耳机好很多 舒适度：佩戴基本无感，长时间佩戴暂时没有试过 续航能力：不清楚，刚买没多久，后续使用后再来追评
21091137893,2024-07-22 10:50:21,9***5,"[{""颜色"": ""冰霜蓝 ""}]",,否,1,收到这款耳机有被惊艳到，颜值很高，小巧轻便，佩戴舒适，迫不及待就打开使用了，音质效果很棒，佩戴也非常舒适，降噪效果好，续航能力也很强，非常满意的一次购物体验
21084421693,2024-07-20 14:41:36,倒***7,"[{""颜色"": ""钛光金 ""}]",,否,1,耳机的质量不错，真的令人满意，音质清晰，佩戴舒适，比我想象中还要好。货到后，我迫不及待地试听了，效果超出预期。掌柜的服务态度好，发货速度快，让我对这次购物非常满意。
21303588183,2024-08-31 23:02:19,安***L,"[{""颜色"": ""冰霜蓝 ""}]",,否,1,不错的耳机，外形美观，连接快捷，音质不错。米家生态很方便，各种配件基本都买了小米的。远峰蓝很喜欢，颜色不会太单调，也很耐看耐脏。非常满意的购物，会继续支持小米品牌。好评！
21157787388,2024-08-08 20:20:31,再***呀,"[{""颜色"": ""雪山白 ""}]",,否,1,一如既往地信任小米，本来相等钛金色，但是白色到手也很漂亮，做工精致，手感也好，尤其是取放耳机的吸力非常不错。音质方面一如既往，降噪的话，确实比不上入耳式耳机，但是也够了，推荐。
22376333267,2025-02-13 21:31:04,j***1,"[{""颜色"": ""钛光金 ""}]",,否,1,音质清晰 是朋友推荐的这款耳机 首先外观上我很喜欢音质也很不错 续航从买来到现在还没有充过电 挺好的，趁活动买的还很划算！佩戴感受：也很舒适，耳朵没有很不适的感觉
21671702951,2024-10-30 20:05:06,w***辉,"[{""颜色"": ""钛光金 ""}]",,否,1,外观非常漂亮，做工精细，低音简直太好听了，很震撼，降噪效果很好，厨房开着油烟机一点都不吵，戴着耳朵舒服，续航能力强！
21716749301,2024-11-07 13:35:07,j***a,"[{""颜色"": ""月影黑 ""}]",,否,1,刚买回来感觉物有所值！颜值很高，而且耳机是带磁力的，再也不用怕耳机丢了，听了一首歌试了一下音质很好，戴起来很舒服，感觉不错！
21091935309,2024-07-22 14:35:45,1***谓,"[{""颜色"": ""月影黑 ""}]",,否,1,物流很快，第二天就收到了，这次是半入耳的耳机佩戴非常的舒服，音质有哈曼的调音，很不错，降噪的效果也是很不错的，盒子非常有质感，也很轻便
21378926102,2024-09-18 13:00:45,龘***7,"[{""颜色"": ""月影黑 ""}]",,否,1,两款耳机都入手了，颜值肯定buds 5完胜，携带也方便，但是如果健身，还是开放式好，不会掉，再说说音质，通话都非常不错，音乐个人更喜欢重低音，所以会更喜欢buds 5
21090142015,2024-07-22 06:48:44,春***丶,"[{""颜色"": ""月影黑 ""}]",,否,1,做工质感：满分，金属质感显得很高级 音质音效：体验下来感觉还不错 舒适度：半入耳的舒适度比入耳式的好太多了 续航能力：目前体验下来4-5个小时完全没有问题
21570248139,2024-10-16 20:40:48,g***y,"[{""颜色"": ""冰霜蓝 ""}]",,否,1,头一次给自己买这么贵的耳机。效果很棒，空间音频沉浸好，还有最喜欢的蓝色，整体很满意。平板用苹果，手机是三星，连接都没有问题。安装了app就推送了固件，能调整各种手势。续航有待观察，应该不错。降噪有待加强，多和airpods4学习，就更完美了。
21132255896,2024-08-02 09:17:20,j***o,"[{""颜色"": ""月影黑 ""}]",,否,1,做工质感：很有质感，手感好 音质音效：听起来就是不一样 舒适度：很舒服，带着不会耳朵疼 其他特色：颜值很高，主要还有很多新的功能
21529131169,2024-10-09 00:34:43,j***N,"[{""颜色"": ""钛光金 ""}]",,否,1,这个颜色真的太高级啦，很喜欢！辨识度拉满，降噪开了之后，周边的杂音真的降低了不少，爱了爱了😍，蓝牙连接也很快！！
